href,id,name,popularity,uri,album.name
https://api.spotify.com/v1/tracks/1pa7g1J3vUYRrcg5GRTZdK,1pa7g1J3vUYRrcg5GRTZdK,Bleachers,0,spotify:track:1pa7g1J3vUYRrcg5GRTZdK,Side A
https://api.spotify.com/v1/tracks/59fi7eaSe4DuCqfua35m2W,59fi7eaSe4DuCqfua35m2W,Diamonds or Twine,0,spotify:track:59fi7eaSe4DuCqfua35m2W,Diamonds or Twine
https://api.spotify.com/v1/tracks/33ntke7makdcaGe5DsmcLi,33ntke7makdcaGe5DsmcLi,If I'm Bein' honest,0,spotify:track:33ntke7makdcaGe5DsmcLi,If I'm Bein' honest
https://api.spotify.com/v1/tracks/1epkfJh7ST3fvlKaZyItIE,1epkfJh7ST3fvlKaZyItIE,Wherever You Are,0,spotify:track:1epkfJh7ST3fvlKaZyItIE,Seasons Change
https://api.spotify.com/v1/tracks/68iwafs32FXpAIDWqU8wdU,68iwafs32FXpAIDWqU8wdU,Made In America,0,spotify:track:68iwafs32FXpAIDWqU8wdU,Clancy's Tavern (Deluxe Edition)
https://api.spotify.com/v1/tracks/7ijc4vv1XTe7HRRY9ScmPD,7ijc4vv1XTe7HRRY9ScmPD,God Blessed Texas,0,spotify:track:7ijc4vv1XTe7HRRY9ScmPD,Big Time
https://api.spotify.com/v1/tracks/20VA87wvgkMuD2NI6u47gJ,20VA87wvgkMuD2NI6u47gJ,No Stone Unturned,0,spotify:track:20VA87wvgkMuD2NI6u47gJ,No Stone Unturned
https://api.spotify.com/v1/tracks/4HN6Eun4JnXnjaQ8b1J1MS,4HN6Eun4JnXnjaQ8b1J1MS,Goodbye Earl,1,spotify:track:4HN6Eun4JnXnjaQ8b1J1MS,Fly/Wide Open Spaces
https://api.spotify.com/v1/tracks/3tEYaYV2rrsAcL6AcPxetH,3tEYaYV2rrsAcL6AcPxetH,Who I Am,0,spotify:track:3tEYaYV2rrsAcL6AcPxetH,Who I Am
https://api.spotify.com/v1/tracks/5zvRf0L8Fdb457kkcA8mtj,5zvRf0L8Fdb457kkcA8mtj,All Out,9,spotify:track:5zvRf0L8Fdb457kkcA8mtj,All Out
https://api.spotify.com/v1/tracks/6VpH1OWblmhNa24BdLvb0d,6VpH1OWblmhNa24BdLvb0d,Some Girls,0,spotify:track:6VpH1OWblmhNa24BdLvb0d,Jameson Rodgers
https://api.spotify.com/v1/tracks/7vSsQGytMJvOh31mqn4pFS,7vSsQGytMJvOh31mqn4pFS,Blue Jean Baby,0,spotify:track:7vSsQGytMJvOh31mqn4pFS,Jimmie Allen
https://api.spotify.com/v1/tracks/0fZq48okuWkpAgjsWogAJ4,0fZq48okuWkpAgjsWogAJ4,I Loved Her First,0,spotify:track:0fZq48okuWkpAgjsWogAJ4,I Loved Her First
https://api.spotify.com/v1/tracks/3ngc7rGlfeFaskU90EWl4R,3ngc7rGlfeFaskU90EWl4R,You Say,0,spotify:track:3ngc7rGlfeFaskU90EWl4R,Look Up Child
https://api.spotify.com/v1/tracks/5ZByFP0riKU6Feu5eBaA8A,5ZByFP0riKU6Feu5eBaA8A,When You're Gone,0,spotify:track:5ZByFP0riKU6Feu5eBaA8A,When You're Gone
https://api.spotify.com/v1/tracks/44I91P5aG9AjpMdxnQTjoe,44I91P5aG9AjpMdxnQTjoe,I Was Jack (You Were Diane),0,spotify:track:44I91P5aG9AjpMdxnQTjoe,Jake Owen
https://api.spotify.com/v1/tracks/7Iykxm9uV9n1Z9mKMc3N2h,7Iykxm9uV9n1Z9mKMc3N2h,Believe,0,spotify:track:7Iykxm9uV9n1Z9mKMc3N2h,The Collection
https://api.spotify.com/v1/tracks/4PKPYaqznLL7PVwM6U3vWq,4PKPYaqznLL7PVwM6U3vWq,Reload (feat. Taylor Ray Holbrook),0,spotify:track:4PKPYaqznLL7PVwM6U3vWq,Love Hope Faith
https://api.spotify.com/v1/tracks/1IbBOALQK9tIjbJTQTO4YU,1IbBOALQK9tIjbJTQTO4YU,Longhaired Redneck,0,spotify:track:1IbBOALQK9tIjbJTQTO4YU,David Allan Coe 17 Greatest Hits
https://api.spotify.com/v1/tracks/3P3vYTeOuaBaBvonNbtTNx,3P3vYTeOuaBaBvonNbtTNx,"Tall, Tall Trees",0,spotify:track:3P3vYTeOuaBaBvonNbtTNx,The Greatest Hits Collection
https://api.spotify.com/v1/tracks/3xIxLHtJe4do8Xe1b6Wtf4,3xIxLHtJe4do8Xe1b6Wtf4,Something To Ride To,0,spotify:track:3xIxLHtJe4do8Xe1b6Wtf4,Jake Owen
https://api.spotify.com/v1/tracks/2xYlyywNgefLCRDG8hlxZq,2xYlyywNgefLCRDG8hlxZq,"Take Me Home, Country Roads - Rerecorded",2,spotify:track:2xYlyywNgefLCRDG8hlxZq,"The John Denver Collection, Vol. 1: Take Me Home Country Roads"
https://api.spotify.com/v1/tracks/5LG58bLzuwc7iqlJNIqZGb,5LG58bLzuwc7iqlJNIqZGb,Ghosts,0,spotify:track:5LG58bLzuwc7iqlJNIqZGb,Ghosts
https://api.spotify.com/v1/tracks/2hCgGbZGeiUImDzzIzm0UV,2hCgGbZGeiUImDzzIzm0UV,Bitches,0,spotify:track:2hCgGbZGeiUImDzzIzm0UV,Mitchell Tenpenny - EP
https://api.spotify.com/v1/tracks/1fC13X9Ob5KI982tNtrOhG,1fC13X9Ob5KI982tNtrOhG,Roots,0,spotify:track:1fC13X9Ob5KI982tNtrOhG,Welcome Home
https://api.spotify.com/v1/tracks/0ghHCXGmbUb2xTof1u59aQ,0ghHCXGmbUb2xTof1u59aQ,Good Time,0,spotify:track:0ghHCXGmbUb2xTof1u59aQ,Good Time
https://api.spotify.com/v1/tracks/288LnmFZJVkxyslMocxW1W,288LnmFZJVkxyslMocxW1W,Take Back Home Girl (feat. Tori Kelly),0,spotify:track:288LnmFZJVkxyslMocxW1W,Laps Around The Sun
https://api.spotify.com/v1/tracks/4L9TrvjOnUjOVqPusbCQfs,4L9TrvjOnUjOVqPusbCQfs,Ain't Nothing 'Bout You,0,spotify:track:4L9TrvjOnUjOVqPusbCQfs,The Collection
https://api.spotify.com/v1/tracks/4zvaFze8JDdi7h2Zlp8jhZ,4zvaFze8JDdi7h2Zlp8jhZ,Third Rate Romance,0,spotify:track:4zvaFze8JDdi7h2Zlp8jhZ,Feelin' Good Train
https://api.spotify.com/v1/tracks/4bWlAEbGHhPKQNjhTstN2p,4bWlAEbGHhPKQNjhTstN2p,Free,0,spotify:track:4bWlAEbGHhPKQNjhTstN2p,The Foundation
https://api.spotify.com/v1/tracks/7w4C4glzX2OpvB53tmZ8qr,7w4C4glzX2OpvB53tmZ8qr,Whiskey's Fine,0,spotify:track:7w4C4glzX2OpvB53tmZ8qr,Adam Doleac
https://api.spotify.com/v1/tracks/1tpLxOKuAaRCViAxf2pgNr,1tpLxOKuAaRCViAxf2pgNr,Whiskey Lullaby,0,spotify:track:1tpLxOKuAaRCViAxf2pgNr,Original Album Classics
https://api.spotify.com/v1/tracks/79LlAMTYVtstx7OtxCmgRZ,79LlAMTYVtstx7OtxCmgRZ,You Never Even Called Me By My Name,0,spotify:track:79LlAMTYVtstx7OtxCmgRZ,The Essential David Allan Coe
https://api.spotify.com/v1/tracks/6eV1WQZFXOfSI0qaMCqJtl,6eV1WQZFXOfSI0qaMCqJtl,Home And A Hometown,0,spotify:track:6eV1WQZFXOfSI0qaMCqJtl,Home And A Hometown
https://api.spotify.com/v1/tracks/6RSNKGdv3nDTHqgw4bdzyF,6RSNKGdv3nDTHqgw4bdzyF,Yours,1,spotify:track:6RSNKGdv3nDTHqgw4bdzyF,Yours
https://api.spotify.com/v1/tracks/4zYMb5KWsNjjobVNdeh4wK,4zYMb5KWsNjjobVNdeh4wK,You Belong,0,spotify:track:4zYMb5KWsNjjobVNdeh4wK,You Belong
https://api.spotify.com/v1/tracks/6KakW7FbrJJzbqW87oMPm2,6KakW7FbrJJzbqW87oMPm2,Small Town Southern Man,0,spotify:track:6KakW7FbrJJzbqW87oMPm2,Good Time
https://api.spotify.com/v1/tracks/6GddupezBNkWmUAGeBpSfI,6GddupezBNkWmUAGeBpSfI,If I Were You (feat. Keith Urban),0,spotify:track:6GddupezBNkWmUAGeBpSfI,If I Were You (feat. Keith Urban)
https://api.spotify.com/v1/tracks/5HnXcJJbNXQQ7tRlQ9VN1v,5HnXcJJbNXQQ7tRlQ9VN1v,Good Girl,0,spotify:track:5HnXcJJbNXQQ7tRlQ9VN1v,Good Girl
https://api.spotify.com/v1/tracks/3fGAtNsZfBCnFthW8XnhlU,3fGAtNsZfBCnFthW8XnhlU,"Willie, Waylon and Me",0,spotify:track:3fGAtNsZfBCnFthW8XnhlU,The Essential David Allan Coe
https://api.spotify.com/v1/tracks/4BPkkDhlYHx9zhv3vaOxJw,4BPkkDhlYHx9zhv3vaOxJw,A Love Like This,0,spotify:track:4BPkkDhlYHx9zhv3vaOxJw,Masterpiece
https://api.spotify.com/v1/tracks/0Is6MRHWKe7y2xIxDkvO6l,0Is6MRHWKe7y2xIxDkvO6l,"Speakers, Bleachers And Preachers",0,spotify:track:0Is6MRHWKe7y2xIxDkvO6l,Speakers
https://api.spotify.com/v1/tracks/3RAy86KYMKfRViQeGpF5mh,3RAy86KYMKfRViQeGpF5mh,Prayed for You,0,spotify:track:3RAy86KYMKfRViQeGpF5mh,Prayed for You
https://api.spotify.com/v1/tracks/6eKhWSDPM9cDicwsBCvUwB,6eKhWSDPM9cDicwsBCvUwB,Love That About You,0,spotify:track:6eKhWSDPM9cDicwsBCvUwB,Love That About You
https://api.spotify.com/v1/tracks/1czkGv8uzFAqZXAucbmLkv,1czkGv8uzFAqZXAucbmLkv,Fishin',0,spotify:track:1czkGv8uzFAqZXAucbmLkv,Laps Around The Sun
https://api.spotify.com/v1/tracks/0HHEbTRgMrtnGQYuKulv1u,0HHEbTRgMrtnGQYuKulv1u,Neon Church,0,spotify:track:0HHEbTRgMrtnGQYuKulv1u,Thought About You
https://api.spotify.com/v1/tracks/0lGK5vf8KwBuE8KLbiKl0N,0lGK5vf8KwBuE8KLbiKl0N,Hillbilly Deluxe,0,spotify:track:0lGK5vf8KwBuE8KLbiKl0N,The Collection
https://api.spotify.com/v1/tracks/1PJD901fMmFd3NG5YMOpuS,1PJD901fMmFd3NG5YMOpuS,Austin,0,spotify:track:1PJD901fMmFd3NG5YMOpuS,Austin
https://api.spotify.com/v1/tracks/2NfpmJ48OKziAuLc8xEShq,2NfpmJ48OKziAuLc8xEShq,Chaser,0,spotify:track:2NfpmJ48OKziAuLc8xEShq,Carter Winter
https://api.spotify.com/v1/tracks/516tNdpLmwWM8RAq8wYayP,516tNdpLmwWM8RAq8wYayP,Dirt Road Dollars,0,spotify:track:516tNdpLmwWM8RAq8wYayP,"Dirtbagz, Vol. 1"
https://api.spotify.com/v1/tracks/3N2AIfVOq6NiTcWHIP4Oco,3N2AIfVOq6NiTcWHIP4Oco,Drunk Me,1,spotify:track:3N2AIfVOq6NiTcWHIP4Oco,Mitchell Tenpenny - EP
https://api.spotify.com/v1/tracks/2jul6zd5hZoCZvYZ4f4T2t,2jul6zd5hZoCZvYZ4f4T2t,Talk You Out Of It,1,spotify:track:2jul6zd5hZoCZvYZ4f4T2t,Florida Georgia Line
https://api.spotify.com/v1/tracks/4uKnBwasJbpaXoPGrwqlc4,4uKnBwasJbpaXoPGrwqlc4,Dear God,0,spotify:track:4uKnBwasJbpaXoPGrwqlc4,Dear God
https://api.spotify.com/v1/tracks/0tEygHq0JLIRwzxoWiHv9j,0tEygHq0JLIRwzxoWiHv9j,Queen Of My Double Wide Trailer,0,spotify:track:0tEygHq0JLIRwzxoWiHv9j,Haunted Heart
https://api.spotify.com/v1/tracks/4wK7h7zTSF5VVv0ElRwQhy,4wK7h7zTSF5VVv0ElRwQhy,California,0,spotify:track:4wK7h7zTSF5VVv0ElRwQhy,Eric Ethridge
https://api.spotify.com/v1/tracks/4dGJf1SER1T6ooX46vwzRB,4dGJf1SER1T6ooX46vwzRB,Chicken Fried,3,spotify:track:4dGJf1SER1T6ooX46vwzRB,The Foundation
https://api.spotify.com/v1/tracks/2x0l9ZSlFXlDTByKu5NXdK,2x0l9ZSlFXlDTByKu5NXdK,The Ride,0,spotify:track:2x0l9ZSlFXlDTByKu5NXdK,The Essential David Allan Coe
https://api.spotify.com/v1/tracks/391R7sGZ4SX7qPdpAsfiGW,391R7sGZ4SX7qPdpAsfiGW,Ballad Of A Southern Man,0,spotify:track:391R7sGZ4SX7qPdpAsfiGW,Firewater
https://api.spotify.com/v1/tracks/6VB64hpnpRNqukYsIX76uo,6VB64hpnpRNqukYsIX76uo,For Her,0,spotify:track:6VB64hpnpRNqukYsIX76uo,Girl Problems
https://api.spotify.com/v1/tracks/6OPyY2sXQBF13QRE3qx5o8,6OPyY2sXQBF13QRE3qx5o8,4 X Life,22,spotify:track:6OPyY2sXQBF13QRE3qx5o8,4 X Life
https://api.spotify.com/v1/tracks/16YMQmioq72o5aZsxf12ZC,16YMQmioq72o5aZsxf12ZC,Dallas,23,spotify:track:16YMQmioq72o5aZsxf12ZC,Original Album Classics
https://api.spotify.com/v1/tracks/7vgAiRzZrV7aCy4RdOnvbD,7vgAiRzZrV7aCy4RdOnvbD,Wrong for You,23,spotify:track:7vgAiRzZrV7aCy4RdOnvbD,Wrong for You
https://api.spotify.com/v1/tracks/1p8F8cOT8n57sul4fSkWf2,1p8F8cOT8n57sul4fSkWf2,Girl In The Song,25,spotify:track:1p8F8cOT8n57sul4fSkWf2,Never Gets Old
https://api.spotify.com/v1/tracks/6Jy1SWCElFwk4vdte3AoP7,6Jy1SWCElFwk4vdte3AoP7,A Little Bit Stronger,20,spotify:track:6Jy1SWCElFwk4vdte3AoP7,Stronger & Greatest Hits (Australian Tour Edition)
https://api.spotify.com/v1/tracks/1ftAGHtW6qiWgpT5MupqmR,1ftAGHtW6qiWgpT5MupqmR,Slow Hand,24,spotify:track:1ftAGHtW6qiWgpT5MupqmR,"Conway's Latest Greatest Hits, Vol. 1"
https://api.spotify.com/v1/tracks/5hKWxI3WgM6KofSgJreAFo,5hKWxI3WgM6KofSgJreAFo,Midnight In Montgomery,21,spotify:track:5hKWxI3WgM6KofSgJreAFo,Original Album Classics
https://api.spotify.com/v1/tracks/12Vc0DlsB3IlAs6GwbcB3Q,12Vc0DlsB3IlAs6GwbcB3Q,Hoping,21,spotify:track:12Vc0DlsB3IlAs6GwbcB3Q,Hoping
https://api.spotify.com/v1/tracks/0VdvvJ9l9ARpDbRpjrcITX,0VdvvJ9l9ARpDbRpjrcITX,My Front Porch Looking In,19,spotify:track:0VdvvJ9l9ARpDbRpjrcITX,Amazed - The Best Of
https://api.spotify.com/v1/tracks/5f7xuOs1CLKczft1RO5bmK,5f7xuOs1CLKczft1RO5bmK,Here In the Real World,24,spotify:track:5f7xuOs1CLKczft1RO5bmK,Original Album Classics
https://api.spotify.com/v1/tracks/4MkzApk3namWbVhJwyMUs7,4MkzApk3namWbVhJwyMUs7,While We're Young,17,spotify:track:4MkzApk3namWbVhJwyMUs7,While We're Young
https://api.spotify.com/v1/tracks/5pvPRmTbfhhpGJweKDJE7G,5pvPRmTbfhhpGJweKDJE7G,Wacky Tobaccy,22,spotify:track:5pvPRmTbfhhpGJweKDJE7G,The Bus Songs
https://api.spotify.com/v1/tracks/4JvimMcPnSqynW2kDoSDXR,4JvimMcPnSqynW2kDoSDXR,Mercury Blues,25,spotify:track:4JvimMcPnSqynW2kDoSDXR,Original Album Classics
https://api.spotify.com/v1/tracks/5KSPTbvoKVN1kLGcubdtIr,5KSPTbvoKVN1kLGcubdtIr,Wanted,18,spotify:track:5KSPTbvoKVN1kLGcubdtIr,Original Album Classics
https://api.spotify.com/v1/tracks/2Vg0TILurFDmLAAW9KvVnx,2Vg0TILurFDmLAAW9KvVnx,I Don't Even Know Your Name,21,spotify:track:2Vg0TILurFDmLAAW9KvVnx,Original Album Classics
https://api.spotify.com/v1/tracks/2aslQ7Sf7MdDbRPbac0Cy4,2aslQ7Sf7MdDbRPbac0Cy4,When We’re 80,47,spotify:track:2aslQ7Sf7MdDbRPbac0Cy4,Life Changes (Deluxe Version)
https://api.spotify.com/v1/tracks/52m2aSz4K783RyhWGareXS,52m2aSz4K783RyhWGareXS,Long Line of Losers,47,spotify:track:52m2aSz4K783RyhWGareXS,Bring It On
https://api.spotify.com/v1/tracks/2sPK3NAhY4WP5Jdvrr90SR,2sPK3NAhY4WP5Jdvrr90SR,I’m All In,41,spotify:track:2sPK3NAhY4WP5Jdvrr90SR,Raise 'Em Up to Right Now
https://api.spotify.com/v1/tracks/3UWV2BeNlQ9J3JDqW1zGFT,3UWV2BeNlQ9J3JDqW1zGFT,Stay,46,spotify:track:3UWV2BeNlQ9J3JDqW1zGFT,The Road
https://api.spotify.com/v1/tracks/1Zlm5elepl7xOAPBUI3bj9,1Zlm5elepl7xOAPBUI3bj9,Legends,38,spotify:track:1Zlm5elepl7xOAPBUI3bj9,Unapologetically
https://api.spotify.com/v1/tracks/2HGymMoOdB4ZYv0AAqYmgF,2HGymMoOdB4ZYv0AAqYmgF,Famous,50,spotify:track:2HGymMoOdB4ZYv0AAqYmgF,Famous
https://api.spotify.com/v1/tracks/4sZY0JOIot0TapXBq0s5xg,4sZY0JOIot0TapXBq0s5xg,California,33,spotify:track:4sZY0JOIot0TapXBq0s5xg,Did It for the Party
https://api.spotify.com/v1/tracks/0UB81wf2YWOg2f2w6cxX3k,0UB81wf2YWOg2f2w6cxX3k,Preachin' to the Choir,36,spotify:track:0UB81wf2YWOg2f2w6cxX3k,Bridges
https://api.spotify.com/v1/tracks/3Hbm5luuxJheCKJheYAVbZ,3Hbm5luuxJheCKJheYAVbZ,Honky Tonk Man,48,spotify:track:3Hbm5luuxJheCKJheYAVbZ,"Guitars, Cadillacs, Etc., Etc."
https://api.spotify.com/v1/tracks/06TjqkqvMqZJ0oWBlfNLa2,06TjqkqvMqZJ0oWBlfNLa2,You Don't Even Know,46,spotify:track:06TjqkqvMqZJ0oWBlfNLa2,You Don't Even Know
https://api.spotify.com/v1/tracks/1zMlCzXYSXlNAEIZVpr5CZ,1zMlCzXYSXlNAEIZVpr5CZ,Breakup Sex,50,spotify:track:1zMlCzXYSXlNAEIZVpr5CZ,Hope It Starts Raining
https://api.spotify.com/v1/tracks/4MsL8usISbBWiuBI6nfLwO,4MsL8usISbBWiuBI6nfLwO,It's Five O'Clock Somewhere,46,spotify:track:4MsL8usISbBWiuBI6nfLwO,The Very Best Of
https://api.spotify.com/v1/tracks/2m6Wm0nBUJdDfCggvpWAnV,2m6Wm0nBUJdDfCggvpWAnV,If the World Had a Front Porch,49,spotify:track:2m6Wm0nBUJdDfCggvpWAnV,I See It Now
