href,id,name,popularity,uri,album.name
https://api.spotify.com/v1/tracks/3afeZ81GDy59tATovKyH6Z,3afeZ81GDy59tATovKyH6Z,I Know You Know,55,spotify:track:3afeZ81GDy59tATovKyH6Z,Esperanza
https://api.spotify.com/v1/tracks/1UdkQHQZs7pMWLpZBDVRxl,1UdkQHQZs7pMWLpZBDVRxl,I Cover The Waterfront,16,spotify:track:1UdkQHQZs7pMWLpZBDVRxl,The Complete Capitol Recordings Of Art Tatum
https://api.spotify.com/v1/tracks/7FXj7Qg3YorUxdrzvrcY25,7FXj7Qg3YorUxdrzvrcY25,Fly Me To The Moon - 2008 Remastered,69,spotify:track:7FXj7Qg3YorUxdrzvrcY25,Nothing But The Best (Remastered)
https://api.spotify.com/v1/tracks/6W5706MsehAWMAZLIg9Fu2,6W5706MsehAWMAZLIg9Fu2,Strange Fruit,0,spotify:track:6W5706MsehAWMAZLIg9Fu2,Lady Sings The Blues
https://api.spotify.com/v1/tracks/0U58rzaqSd4AY4c1GMbuTb,0U58rzaqSd4AY4c1GMbuTb,Junk Magic,23,spotify:track:0U58rzaqSd4AY4c1GMbuTb,Junk Magic
https://api.spotify.com/v1/tracks/4DjTp1Cktd3OdvmNrCkTOi,4DjTp1Cktd3OdvmNrCkTOi,The Sicilian Clan,0,spotify:track:4DjTp1Cktd3OdvmNrCkTOi,Naked City
https://api.spotify.com/v1/tracks/0tUq1zaYNoV6ZiYRU2bjqf,0tUq1zaYNoV6ZiYRU2bjqf,"On Green Dolphin Street (feat. John Coltrane, Cannonball Adderley & Bill Evans)",49,spotify:track:0tUq1zaYNoV6ZiYRU2bjqf,Kind Of Blue (Legacy Edition)
https://api.spotify.com/v1/tracks/6A5peQOx4yfbNUG4t1mEN6,6A5peQOx4yfbNUG4t1mEN6,Drum Boogie,13,spotify:track:6A5peQOx4yfbNUG4t1mEN6,Drum Boogie (Best Of The Big Bands)
https://api.spotify.com/v1/tracks/3j76McoUI18gDoqxYE14Bu,3j76McoUI18gDoqxYE14Bu,Sea,22,spotify:track:3j76McoUI18gDoqxYE14Bu,Transit
https://api.spotify.com/v1/tracks/7MrXwqdwwU57JqIOGtTbRe,7MrXwqdwwU57JqIOGtTbRe,The Source,31,spotify:track:7MrXwqdwwU57JqIOGtTbRe,Gratitude
